Date,dsp_toxins,dsp_phyto,mean_sst,mean_chl,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,rainfall
2018-11-18,36.0,20.0,289.3971252441406,1.924516439437866,15.52857142857143,18.8,12.78571428571429,8.744321986607147,2.7533531010703882e-14,4.671428571428572
2018-11-25,36.0,80.0,289.75,0.7422266602516174,15.01428571428571,17.9,11.35714285714286,8.738923039268391,5.5067062021407764e-14,2.55
2018-12-02,36.0,20.0,289.5199890136719,1.267936944961548,12.8,17.66666666666667,7.228571428571429,8.733761986501102,0.5085714285714534,0.15
2018-12-09,36.0,20.0,289.7542724609375,0.9884563088417053,13.01666666666667,18.65714285714285,8.5,8.750000000000004,2.853273173286652e-14,0.075
2018-12-16,36.0,120.0,289.4585571289062,0.5345556139945984,14.1,17.86666666666666,8.614285714285716,8.73864397321429,3.345472047537138e-14,1.65
2018-12-23,36.0,20.0,289.278564453125,0.8182969093322754,12.18571428571429,17.3,7.557142857142857,8.728125144590877,4.1004237042822446e-14,0.2857142857142857
2018-12-30,36.0,100.0,289.3471374511719,0.4890136122703552,12.72857142857143,17.2,7.985714285714287,8.718278828199239,5.447494307494101e-14,0.02857142857142857
2019-01-06,36.0,20.0,289.41856384277344,0.5289915502071381,12.449206349206351,16.99,7.921428571428572,8.750000000000004,0.10171428571432217,0.552755102040816
2019-01-13,36.0,500.0,289.489990234375,0.5689694881439209,9.566666666666666,16.38333333333333,3.65,8.727287946428575,3.93574062229618e-14,0.01666666666666667
2019-01-20,36.0,20.0,289.2714233398438,0.3223282396793365,11.71666666666667,16.2,7.685714285714285,8.70708748734405,4.296563105299356e-14,1.733333333333333
2019-01-27,36.0,20.0,288.4685668945312,0.4442137181758881,12.97142857142857,16.77142857142857,9.442857142857145,8.688739879024329,4.772108634180465e-14,0.08
2019-02-03,36.0,20.0,287.9885559082031,0.4669478535652161,12.95714285714286,15.77142857142857,10.62857142857143,8.750000000000004,5.4437935640786847e-14,2.057142857142857
2019-02-10,36.0,20.0,287.5542907714844,0.6033228635787964,10.82857142857143,16.72857142857143,4.828571428571428,8.704575892857147,0.02034285714290133,0.01428571428571429
2019-02-17,36.0,20.0,287.9556884765625,1.62915027141571,13.48571428571429,17.01428571428571,9.3,8.666686569174999,4.6119358332319393e-14,0.08571428571428572
2019-02-24,36.0,20.0,288.3828430175781,1.362576961517334,13.85714285714286,18.32857142857143,9.700000000000001,8.633697054065168,4.837334236877192e-14,3.257142857142857
2019-03-03,36.0,40.0,288.7242736816406,1.166277766227722,14.48571428571428,17.94285714285714,11.4,8.750000000000004,5.107719802666111e-14,0.0
2019-03-10,36.0,20.0,288.7099914550781,0.8378040790557861,14.78571428571429,18.41428571428571,10.92857142857143,8.65915178571429,5.4433309711517567e-14,1.114285714285714
2019-03-17,36.0,20.0,288.567138671875,1.394540429115295,14.38571428571429,19.61428571428571,9.542857142857143,8.590907921810704,0.004068571428620265,0.0
2019-03-24,36.0,60.0,288.4342651367188,9.918067932128906,14.08333333333333,19.63333333333333,8.75,8.534728508735673,4.999906738634152e-14,0.0
