Date,dsp_phyto,asp_phyto,psp_phyto
2019-09-22,70.0,11480.0,20.0
2019-09-29,30.0,11480.0,20.0
2019-10-06,20.0,18460.0,20.0
2019-10-13,30.0,11685.0,20.0
2019-10-20,200.0,4930.0,20.0
2019-10-27,50.0,20.0,20.0
2019-11-03,50.0,20.0,20.0
2019-11-10,50.0,3085.0,40.0
2019-11-17,20.0,3085.0,20.0
2019-11-24,20.0,1650.0,20.0
2019-12-01,20.0,5945.0,20.0
2019-12-08,40.0,20.0,20.0
2019-12-15,30.0,2255.0,20.0
2019-12-22,20.0,1445.0,20.0
2019-12-29,,2027.857142857143,
2020-01-05,20.0,1650.0,20.0
2020-01-12,20.0,1380.0,20.0
2020-01-19,20.0,1500.0,20.0
2020-01-26,20.0,2010.0,20.0
2020-02-02,20.0,240.0,20.0
2020-02-09,60.0,2970.0,20.0
2020-02-16,940.0,8120.0,20.0
2020-02-23,400.0,2620.0,20.0
2020-03-01,30.0,37970.0,20.0
2020-03-08,20.0,32390.0,20.0
2020-03-15,20.0,21805.0,20.0
2020-03-22,20.0,1000.0,20.0
2020-03-29,20.0,4600.0,20.0
2020-04-05,440.0,22550.0,20.0
2020-04-12,240.0,20.0,20.0
2020-04-19,220.0,9420.0,20.0
2020-04-26,120.0,4800.0,20.0
2020-05-03,20.0,13530.0,20.0
2020-05-10,20.0,20.0,20.0
2020-05-17,80.0,800.0,20.0
2020-05-24,100.0,9430.0,20.0
2020-05-31,60.0,1200.0,20.0
2020-06-07,20.0,180.0,20.0
2020-06-14,20.0,20.0,20.0
2020-06-21,140.0,4960.0,20.0
2020-06-28,20.0,22960.0,20.0
2020-07-05,100.0,20500.0,20.0
2020-07-12,20.0,120.0,20.0
2020-07-19,40.0,40.0,20.0
2020-07-26,20.0,2520.0,20.0
2020-08-02,36120.0,50840.0,20.0
2020-08-09,20.0,14760.0,20.0
2020-08-16,20.0,20.0,20.0
2020-08-23,20.0,20.0,20.0
2020-08-30,20.0,60.0,20.0
2020-09-06,20.0,104960.0,20.0
2020-09-13,720.0,20.0,20.0
2020-09-20,40.0,60.0,20.0
2020-09-27,300.0,12160.0,20.0
2020-10-04,20.0,3920.0,20.0
2020-10-11,40.0,45100.0,20.0
2020-10-18,20.0,20.0,20.0
2020-10-25,,13237.142857142857,
2020-11-01,80.0,13720.0,20.0
2020-11-08,40.0,7800.0,20.0
2020-11-15,20.0,9940.0,20.0
2020-11-22,200.0,6500.0,20.0
2020-11-29,120.0,35670.0,20.0
2020-12-06,1720.0,180.0,20.0
2020-12-13,,13542.857142857143,
2020-12-20,20.0,25010.0,20.0
2020-12-27,20.0,17000.0,20.0
2021-01-03,20.0,500.0,20.0
