Date,dsp_phyto,asp_phyto,psp_phyto
2020-06-14,160.0,7560.0,20.0
2020-06-21,20.0,54940.0,20.0
2020-06-28,20.0,125460.0,20.0
2020-07-05,40.0,4520.0,20.0
2020-07-12,160.0,20.0,20.0
2020-07-19,20.0,64780.0,20.0
2020-07-26,20.0,20.0,20.0
2020-08-02,40.0,20.0,20.0
2020-08-09,20.0,120.0,20.0
2020-08-16,40.0,20.0,20.0
2020-08-23,20.0,63960.0,20.0
2020-08-30,480.0,5640.0,20.0
2020-09-06,720.0,20.0,20.0
2020-09-13,80.0,1040.0,20.0
2020-09-20,40.0,160.0,20.0
2020-09-27,120.0,4360.0,20.0
2020-10-04,40.0,71340.0,20.0
2020-10-11,240.0,21040.0,20.0
2020-10-18,20.0,200.0,20.0
2020-10-25,20.0,20.0,20.0
2020-11-01,40.0,15200.0,20.0
2020-11-08,20.0,36900.0,20.0
2020-11-15,20.0,1160.0,20.0
2020-11-22,480.0,560.0,20.0
2020-11-29,40.0,1560.0,20.0
2020-12-06,40.0,320.0,20.0
2020-12-13,20.0,20.0,20.0
2020-12-20,20.0,1320.0,20.0
2020-12-27,120.0,20.0,20.0
2021-01-03,20.0,320.0,20.0
