Date,dsp_toxins,dsp_phyto,mean_sst,mean_chl,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,wind_dir,rainfall
2016-10-09,36.0,20.0,290.9942932128906,5.036436557769775,18.78571428571428,25.74285714285714,14.58571428571429,3.028571428571428,248.7142857142857,7.714285714285714,0.0
2016-10-16,36.0,20.0,290.8385620117188,6.250766277313232,16.94285714285714,21.15,13.85714285714286,2.742857142857143,257.3333333333333,5.714285714285714,3.742857142857143
2016-10-23,41.0,20.0,291.0542602539062,4.117702960968018,18.28571428571428,22.0,15.57142857142857,2.657142857142857,147.0,4.428571428571429,2.071428571428572
2016-10-30,38.5,20.0,291.3821258544922,5.879150986671448,17.387755102040813,21.62857142857143,13.904081632653062,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2016-11-06,36.0,20.0,291.7099914550781,4.125266551971436,16.91428571428571,21.25714285714286,13.91428571428571,2.414285714285714,177.0,4.142857142857143,2.957142857142858
2016-11-13,36.0,20.0,290.6699829101562,5.552497386932373,14.58571428571429,18.35714285714286,11.45714285714286,2.485714285714286,277.0,6.285714285714286,0.8142857142857142
2016-11-20,36.0,20.0,290.2414245605469,5.2306809425354,14.85714285714286,18.57142857142857,11.51428571428571,3.657142857142858,143.5714285714286,3.142857142857143,5.857142857142857
2016-11-27,36.0,20.0,289.5885620117188,4.436712265014648,11.54285714285714,15.17142857142857,8.514285714285714,3.357142857142857,184.8571428571429,6.285714285714286,8.6
2016-12-04,35.0,20.0,289.4392700195313,5.038563370704651,13.51020408163265,16.50714285714286,10.324489795918367,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2016-12-11,34.0,20.0,289.2899780273438,5.375297546386719,13.74285714285714,17.84285714285715,10.65714285714286,2.671428571428571,71.85714285714286,1.428571428571429,0.02857142857142857
2016-12-18,36.0,20.0,289.355712890625,5.028212547302246,11.94285714285714,14.81428571428571,9.228571428571428,3.757142857142857,158.4285714285714,3.571428571428572,4.885714285714286
2016-12-25,36.0,20.0,288.8999938964844,7.055877685546875,10.98571428571428,15.28571428571429,6.985714285714286,2.671428571428571,30.85714285714286,3.0,0.01428571428571429
2017-01-01,36.0,20.0,288.6746368408203,5.257792132241385,11.214285714285712,14.821428571428575,7.617857142857144,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-01-08,36.0,20.0,288.44927978515625,5.257792132241385,11.214285714285712,14.357142857142861,7.617857142857144,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-01-15,36.0,20.0,288.2239227294922,5.44654639561971,11.149999999999997,13.892857142857146,7.8392857142857135,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-01-22,36.0,20.0,287.9985656738281,6.259156227111816,8.185714285714287,13.42857142857143,3.6,2.642857142857143,70.14285714285714,3.857142857142857,0.0
2017-01-29,36.0,20.0,287.70213317871094,5.631051254272461,11.557142857142855,14.37857142857143,8.228571428571428,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-02-05,36.0,20.0,287.4057006835938,8.854917526245117,13.48571428571428,15.32857142857143,11.54285714285714,4.971428571428571,224.2857142857143,4.714285714285714,7.114285714285714
2017-02-12,36.0,20.0,287.3635559082031,6.514692306518555,12.128571428571428,16.414285714285715,9.01142857142857,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-02-19,36.0,20.0,287.3214111328125,5.478061199188232,13.0,17.5,9.542857142857143,3.514285714285714,136.4285714285714,2.857142857142857,1.3
2017-02-26,36.0,20.0,287.2599792480469,4.095339775085449,13.62857142857143,17.62857142857143,10.7,3.957142857142858,208.7142857142857,4.714285714285714,0.0
2017-03-05,89.0,20.0,287.5328369140625,5.685164928436279,12.34285714285714,15.5,9.671428571428573,3.071428571428572,279.7142857142857,6.285714285714286,5.557142857142858
2017-03-12,41.5,20.0,288.1871337890625,4.978962421417236,15.88571428571429,21.62857142857143,11.38571428571429,3.314285714285714,128.8571428571429,5.142857142857143,0.0
2017-03-19,36.0,20.0,288.1271362304688,4.923994064331055,15.14285714285714,20.28571428571428,11.18571428571429,3.8,37.57142857142857,3.142857142857143,0.0
2017-03-26,36.0,20.0,287.7957153320312,8.168825149536133,10.7,14.27142857142857,8.071428571428573,4.057142857142857,291.0,6.142857142857143,4.283333333333332
2017-04-02,36.0,20.0,287.8828430175781,5.88488245010376,14.38571428571429,19.75714285714286,10.38571428571429,3.057142857142857,189.2857142857143,5.285714285714286,0.01428571428571429
2017-04-09,59.0,80.0,288.39617919921875,6.008768439292908,15.126190476190475,21.56666666666667,11.245238095238095,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-04-16,82.0,80.0,288.9095153808594,5.602175712585449,15.40357142857143,23.37619047619048,11.375396825396827,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-04-23,105.0,80.0,289.4228515625,6.265542984008789,19.1,25.18571428571429,14.51428571428571,3.328571428571429,114.1428571428571,2.571428571428572,0.0
2017-04-30,90.0,160.0,289.7742919921875,5.812419414520264,15.54285714285714,20.5,11.92857142857143,3.814285714285714,240.1428571428571,5.285714285714286,0.6714285714285715
2017-05-07,40.0,20.0,290.4499816894531,5.340674877166748,17.55,23.95,12.16666666666667,3.342857142857143,110.2857142857143,4.714285714285714,0.0
2017-05-14,85.5,120.0,290.7478485107422,5.910757337297712,18.178571428571427,25.110714285714284,13.761904761904763,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-05-21,131.0,120.0,291.0457153320312,9.428167343139648,19.95714285714286,26.27142857142857,14.78571428571429,3.685714285714286,134.0,5.285714285714286,0.0
2017-05-28,89.0,140.0,291.3092803955078,6.816752036412557,17.948214285714286,25.25,13.573809523809524,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-06-04,47.0,140.0,291.5728454589844,5.322427272796631,18.74285714285714,24.22857142857143,15.41428571428571,4.528571428571429,339.2857142857143,7.571428571428572,0.8714285714285713
2017-06-11,48.333333333333336,60.0,291.8438008626302,6.433846378326416,20.514285714285712,25.96666666666667,16.189285714285713,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-06-18,49.666666666666664,60.0,292.11475626627606,6.433846378326416,20.71142857142857,27.704761904761902,16.462857142857143,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-06-25,51.0,60.0,292.3857116699219,8.64156436920166,23.14285714285714,29.44285714285714,18.65714285714285,3.314285714285714,253.5714285714286,7.0,0.01428571428571429
2017-07-02,41.0,180.0,291.8985595703125,5.326930999755859,20.21428571428572,25.82857142857143,15.9,4.242857142857143,232.0,6.428571428571429,0.04285714285714286
2017-07-09,52.0,20.0,291.4228515625,7.866940975189209,21.5,26.72857142857143,17.55714285714286,3.514285714285714,273.4285714285714,7.142857142857143,0.1714285714285714
2017-07-16,43.0,40.0,291.489990234375,5.493350982666016,23.1,30.74285714285714,17.61428571428571,3.757142857142857,336.5,7.714285714285714,0.0
2017-07-23,29.0,40.0,291.5214233398438,6.508343696594238,20.55714285714286,26.15714285714285,16.65714285714285,4.2,329.2857142857143,7.428571428571429,0.0
2017-07-30,51.5,20.0,290.9157104492188,6.439956665039062,22.84285714285715,30.59999999999999,17.98571428571429,4.442857142857143,351.0,8.0,0.0
2017-08-06,74.0,20.0,291.1657104492188,7.603446006774902,21.85714285714286,28.22857142857142,17.32857142857143,4.185714285714285,350.5714285714286,8.0,0.0
2017-08-13,55.0,20.0,290.8771362304688,6.840076242174421,22.273469387755103,29.68571428571428,17.56530612244898,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-08-20,36.0,20.0,290.5885620117188,5.831589698791504,23.35714285714286,31.14285714285714,17.91428571428571,4.185714285714286,288.1428571428572,7.714285714285714,0.0
2017-08-27,36.0,20.0,291.38427734375,5.980291366577148,22.95714285714286,29.72857142857143,18.37142857142857,3.071428571428571,311.2857142857143,7.142857142857143,0.0
2017-09-03,36.0,20.0,291.6156921386719,6.70665168762207,21.24285714285714,27.77142857142857,17.08571428571429,3.342857142857143,290.2857142857143,7.714285714285714,1.357142857142857
2017-09-10,186.5,20.0,291.1499938964844,4.793288707733154,21.35714285714286,27.77142857142857,17.44285714285714,4.100000000000001,246.0,7.857142857142857,0.0
2017-09-17,53.0,20.0,290.1685791015625,4.423764228820801,19.11428571428572,25.84285714285714,15.12857142857143,4.628571428571428,203.5714285714286,8.0,0.0
2017-09-24,100.0,20.0,289.6114196777344,5.0751051902771,18.95714285714286,26.22857142857143,14.47142857142857,3.128571428571429,333.8333333333333,7.714285714285714,0.0
2017-10-01,40.0,20.0,289.9214172363281,5.47589111328125,20.64285714285715,28.0,16.08571428571429,3.128571428571429,304.5714285714286,8.0,0.0
2017-10-08,74.0,20.0,290.1385498046875,4.237061500549316,22.94285714285714,31.08571428571429,16.65714285714285,2.5,102.0,4.571428571428571,0.0
2017-10-15,349.5,340.0,290.6578369140625,5.315455436706543,19.66326530612245,26.43571428571429,15.261224489795918,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2017-10-22,625.0,340.0,291.1771240234375,4.122815132141113,18.08571428571429,21.78571428571429,15.01428571428571,3.057142857142857,279.4285714285714,6.142857142857143,4.5
2017-10-29,625.0,300.0,291.3871459960938,4.625959396362305,20.84285714285715,27.32857142857143,15.47142857142857,2.771428571428571,58.42857142857143,1.428571428571429,0.0
2017-11-05,625.0,80.0,291.5057067871094,3.771650314331055,17.05714285714286,21.21428571428572,14.0,3.414285714285714,137.8571428571429,4.285714285714286,3.342857142857143
2017-11-12,629.0,40.0,290.3371276855469,4.675927639007568,14.07142857142857,19.2,10.25714285714286,3.271428571428571,64.42857142857143,5.0,0.0
2017-11-19,590.0,100.0,289.4956970214844,4.19489574432373,13.78571428571428,19.58571428571429,8.842857142857143,2.028571428571429,84.28571428571429,3.0,0.0
2017-11-26,373.0,20.0,289.7442932128906,4.859002113342285,15.07142857142857,19.31428571428572,11.4,2.971428571428571,113.1428571428571,2.428571428571428,2.9
2017-12-03,416.0,20.0,289.5428466796875,4.689551830291748,10.58571428571429,14.02857142857143,7.8,3.357142857142858,32.28571428571428,4.0,3.8
2017-12-10,206.0,20.0,288.9185791015625,5.963950634002686,11.02857142857143,15.14285714285714,7.185714285714286,2.871428571428571,146.5714285714286,3.285714285714286,2.771428571428572
2017-12-17,225.0,20.0,288.6557006835938,3.861641645431519,11.47142857142857,15.04285714285714,8.285714285714286,3.142857142857143,168.0,6.0,3.028571428571428
2017-12-24,129.0,20.0,288.374267578125,4.415040969848633,10.51428571428572,15.12857142857143,5.928571428571429,2.271428571428571,38.85714285714285,2.0,0.0
2017-12-31,121.0,20.0,288.1371459960938,3.143303632736206,13.58571428571429,16.28571428571428,11.12857142857143,3.371428571428571,278.4285714285714,6.0,1.942857142857143
2018-01-07,195.0,20.0,288.1028442382812,2.987118482589722,12.02857142857143,15.05714285714286,9.342857142857143,2.757142857142857,295.5714285714286,6.571428571428571,2.357142857142857
2018-01-14,39.0,20.0,287.624267578125,3.47455358505249,10.24285714285714,13.54285714285714,7.185714285714285,2.642857142857143,209.8571428571429,4.714285714285714,7.1
2018-01-21,53.0,20.0,287.3500061035156,4.575664520263672,11.84285714285714,15.97142857142857,8.485714285714286,2.842857142857143,152.1428571428571,6.714285714285714,0.0
2018-01-28,23.0,20.0,287.0442810058594,5.064448356628418,10.81428571428571,14.54285714285714,7.728571428571429,3.314285714285714,162.5714285714286,5.857142857142857,0.6714285714285714
2018-02-04,36.0,20.0,286.7428588867188,5.170574188232422,11.01428571428572,14.91428571428571,7.871428571428571,4.571428571428571,167.8571428571429,4.857142857142857,0.4
2018-02-11,36.0,20.0,286.432861328125,5.588432788848877,8.885714285714284,12.71428571428571,5.771428571428572,3.557142857142857,55.0,4.857142857142857,0.3857142857142857
2018-02-18,36.0,20.0,286.0828552246094,4.531030178070068,11.72857142857143,16.07142857142857,8.214285714285714,2.828571428571429,203.5714285714286,5.571428571428571,0.5857142857142856
2018-02-25,36.0,20.0,286.5042724609375,5.123119354248047,11.75714285714286,17.65714285714286,7.142857142857143,2.771428571428572,45.71428571428572,1.142857142857143,0.0
2018-03-04,45.0,20.0,286.7142944335938,3.846217393875122,12.55714285714286,15.17142857142857,10.21428571428571,5.642857142857143,209.8571428571429,4.571428571428571,16.12857142857143
2018-03-11,37.5,20.0,286.97999572753906,4.484573205312093,11.555102040816324,15.17857142857143,8.236734693877551,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
